Mar 2, 2017	2.482
Mar 3, 2017	2.494
Mar 6, 2017	2.471
Mar 7, 2017	2.511
Mar 8, 2017	2.567
Mar 9, 2017	2.563
Mar 10, 2017	2.613
Mar 13, 2017	2.578
Mar 14, 2017	2.608
Mar 15, 2017	2.577
Mar 16, 2017	2.522
Mar 17, 2017	2.522
Mar 20, 2017	2.504
Mar 21, 2017	2.493
Mar 22, 2017	2.419
Mar 23, 2017	2.412
Mar 24, 2017	2.416
Mar 27, 2017	2.359
Mar 28, 2017	2.366
Mar 29, 2017	2.403
Mar 30, 2017	2.382
Mar 31, 2017	2.414
Apr 3, 2017	2.38
Apr 4, 2017	2.325
Apr 5, 2017	2.377
Apr 6, 2017	2.348
Apr 7, 2017	2.314
Apr 10, 2017	2.39
Apr 11, 2017	2.343
Apr 12, 2017	2.293
Apr 13, 2017	2.239
Apr 17, 2017	2.22
Apr 18, 2017	2.223
Apr 19, 2017	2.209
Apr 20, 2017	2.236
Apr 21, 2017	2.239
Apr 24, 2017	2.313
Apr 25, 2017	2.305
Apr 26, 2017	2.34
Apr 27, 2017	2.311
Apr 28, 2017	2.313
May 1, 2017	2.291
May 2, 2017	2.338
May 3, 2017	2.279
May 4, 2017	2.341
May 5, 2017	2.361
May 8, 2017	2.333
May 9, 2017	2.389
May 10, 2017	2.381
May 11, 2017	2.394
May 12, 2017	2.379
May 15, 2017	2.342
May 16, 2017	2.354
May 17, 2017	2.287
May 18, 2017	2.196
May 19, 2017	2.247
May 22, 2017	2.249
May 23, 2017	2.245
May 24, 2017	2.276
May 25, 2017	2.248
May 26, 2017	2.234
May 30, 2017	2.238
May 31, 2017	2.22
Jun 1, 2017	2.229
Jun 2, 2017	2.206
Jun 5, 2017	2.175
Jun 6, 2017	2.142
Jun 7, 2017	2.154
Jun 8, 2017	2.202
Jun 9, 2017	2.209
Jun 12, 2017	2.211
Jun 13, 2017	2.213
Jun 14, 2017	2.2
Jun 15, 2017	2.152
Jun 16, 2017	2.174
Jun 19, 2017	2.146
Jun 20, 2017	2.174
Jun 21, 2017	2.167
Jun 22, 2017	2.158
Jun 23, 2017	2.155
Jun 26, 2017	2.144
Jun 27, 2017	2.17
Jun 28, 2017	2.209
Jun 29, 2017	2.279
Jun 30, 2017	2.265
Jul 3, 2017	2.309
Jul 5, 2017	2.336
Jul 6, 2017	2.373
Jul 7, 2017	2.387
Jul 10, 2017	2.373
Jul 11, 2017	2.387
Jul 12, 2017	2.352
Jul 13, 2017	2.332
Jul 14, 2017	2.336
Jul 17, 2017	2.305
Jul 18, 2017	2.293
Jul 19, 2017	2.271
Jul 20, 2017	2.255
Jul 21, 2017	2.246
Jul 24, 2017	2.245
Jul 25, 2017	2.28
Jul 26, 2017	2.328
Jul 27, 2017	2.307
Jul 28, 2017	2.328
Jul 31, 2017	2.294
Aug 1, 2017	2.305
Aug 2, 2017	2.271
Aug 3, 2017	2.243
Aug 4, 2017	2.232
Aug 7, 2017	2.276
Aug 8, 2017	2.26
Aug 9, 2017	2.225
Aug 10, 2017	2.241
Aug 11, 2017	2.199
Aug 14, 2017	2.219
Aug 15, 2017	2.261
Aug 16, 2017	2.28
Aug 17, 2017	2.24
Aug 18, 2017	2.184
Aug 21, 2017	2.178
Aug 22, 2017	2.206
Aug 23, 2017	2.196
Aug 24, 2017	2.185
Aug 25, 2017	2.196
Aug 28, 2017	2.176
Aug 29, 2017	2.112
Aug 30, 2017	2.143
Aug 31, 2017	2.143
Sep 1, 2017	2.127
Sep 5, 2017	2.138
Sep 6, 2017	2.075
Sep 7, 2017	2.084
Sep 8, 2017	2.037
Sep 11, 2017	2.103
Sep 12, 2017	2.146
Sep 13, 2017	2.167
Sep 14, 2017	2.208
Sep 15, 2017	2.197
Sep 18, 2017	2.215
Sep 19, 2017	2.22
Sep 20, 2017	2.232
Sep 21, 2017	2.261
Sep 22, 2017	2.253
Sep 25, 2017	2.243
Sep 26, 2017	2.225
Sep 27, 2017	2.287
Sep 28, 2017	2.332
Sep 29, 2017	2.312
Oct 2, 2017	2.341
Oct 3, 2017	2.348
Oct 4, 2017	2.309
Oct 5, 2017	2.325
Oct 6, 2017	2.366
Oct 9, 2017	2.361
Oct 10, 2017	2.355
Oct 11, 2017	2.346
Oct 12, 2017	2.334
Oct 13, 2017	2.329
Oct 16, 2017	2.289
Oct 17, 2017	2.305
Oct 18, 2017	2.332
Oct 19, 2017	2.314
Oct 20, 2017	2.365
Oct 23, 2017	2.385
Oct 24, 2017	2.408
Oct 25, 2017	2.45
Oct 26, 2017	2.425
Oct 27, 2017	2.459
Oct 30, 2017	2.405
Oct 31, 2017	2.37
Nov 1, 2017	2.398
Nov 2, 2017	2.363
Nov 3, 2017	2.351
Nov 6, 2017	2.325
Nov 7, 2017	2.327
Nov 8, 2017	2.315
Nov 9, 2017	2.333
Nov 10, 2017	2.368
Nov 13, 2017	2.382
Nov 14, 2017	2.388
Nov 15, 2017	2.335
Nov 16, 2017	2.358
Nov 17, 2017	2.367
Nov 20, 2017	2.336
Nov 21, 2017	2.358
Nov 22, 2017	2.368
Nov 24, 2017	2.337
Nov 27, 2017	2.333
Nov 28, 2017	2.328
Nov 29, 2017	2.363
Nov 30, 2017	2.39
Dec 1, 2017	2.383
Dec 4, 2017	2.396
Dec 5, 2017	2.39
Dec 6, 2017	2.333
Dec 7, 2017	2.339
Dec 8, 2017	2.381
Dec 11, 2017	2.362
Dec 12, 2017	2.392
Dec 13, 2017	2.426
Dec 14, 2017	2.367
Dec 15, 2017	2.358
Dec 18, 2017	2.373
Dec 19, 2017	2.409
Dec 20, 2017	2.483
Dec 21, 2017	2.486
Dec 22, 2017	2.485
Dec 26, 2017	2.488
Dec 27, 2017	2.467
Dec 28, 2017	2.432
Dec 29, 2017	2.434
Jan 2, 2018	2.433
Jan 3, 2018	2.451
Jan 4, 2018	2.473
Jan 5, 2018	2.465
Jan 8, 2018	2.471
Jan 9, 2018	2.491
Jan 10, 2018	2.584
Jan 11, 2018	2.564
Jan 12, 2018	2.548
Jan 16, 2018	2.539
Jan 17, 2018	2.561
Jan 18, 2018	2.613
Jan 19, 2018	2.626
Jan 22, 2018	2.658
Jan 23, 2018	2.628
Jan 24, 2018	2.652
Jan 25, 2018	2.637
Jan 26, 2018	2.636
Jan 29, 2018	2.72
Jan 30, 2018	2.711
Jan 31, 2018	2.713
Feb 1, 2018	2.743
Feb 2, 2018	2.786
Feb 5, 2018	2.834
Feb 6, 2018	2.738
Feb 7, 2018	2.787
Feb 8, 2018	2.857
Feb 9, 2018	2.831
Feb 12, 2018	2.882
Feb 13, 2018	2.844
Feb 14, 2018	2.819
Feb 15, 2018	2.917
Feb 16, 2018	2.877
Feb 20, 2018	2.902
Feb 21, 2018	2.884
